county,state,county_seat,parcel_number,owner_name,property_address,city,zip,amount_due,sale_date,sale_number,source_url,date_scraped,notes
Shelby,TN,Memphis,075146  00010,,4363 FORD,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075146  00010 | Alt parcel: 07514600000100
Shelby,TN,Memphis,050012  00026,,2104 BENFORD,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=050012  00026 | Alt parcel: 05001200000260
Shelby,TN,Memphis,042016  00016,,1444 HARRISON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042016  00016 | Alt parcel: 04201600000160
Shelby,TN,Memphis,013054  00007,,409 LUCY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=013054  00007 | Alt parcel: 01305400000070
Shelby,TN,Memphis,022002  00023,,916 N MAIN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=022002  00023 | Alt parcel: 02200200000230
Shelby,TN,Memphis,026051  00028,,1362 QUINN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=026051  00028 | Alt parcel: 02605100000280
Shelby,TN,Memphis,024038  00029,,0 FLORIDA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=024038  00029 | Alt parcel: 02403800000290
Shelby,TN,Memphis,070026  00028,,1311 VICOSCIA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=070026  00028 | Alt parcel: 07002600000280
Shelby,TN,Memphis,077025  00009,,3894 WILDLEAF,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=077025  00009 | Alt parcel: 07702500000090
Shelby,TN,Memphis,047045  00015,,2425 LOWELL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=047045  00015 | Alt parcel: 04704500000150
Shelby,TN,Memphis,047002  00045,,1629 CASTALIA,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=047002  00045 | Alt parcel: 04700200000450
Shelby,TN,Memphis,025050  00020,,584 CAMBRIDGE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025050  00020 | Alt parcel: 02505000000200
Shelby,TN,Memphis,042033  00013,,2257 ELDRIDGE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042033  00013 | Alt parcel: 04203300000130
Shelby,TN,Memphis,043072  00035,,3546 MAYFLOWER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=043072  00035 | Alt parcel: 04307200000350
Shelby,TN,Memphis,024055  00058,,1314 HORACE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=024055  00058 | Alt parcel: 02405500000580
Shelby,TN,Memphis,071055  00012,,4401 SMITH RIDGE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=071055  00012 | Alt parcel: 07105500000120
Shelby,TN,Memphis,044033  00025,,544 BON AIR,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=044033  00025 | Alt parcel: 04403300000250
Shelby,TN,Memphis,C0258   00121,,11890 E SHELBY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=C0258   00121 | Alt parcel: C0258000001210
Shelby,TN,Memphis,042023  00028,,2396 GOLDEN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042023  00028 | Alt parcel: 04202300000280
Shelby,TN,Memphis,027007  00018,,843 N MANASSAS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=027007  00018 | Alt parcel: 02700700000180
Shelby,TN,Memphis,022020  00010,,148 CEDAR,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=022020  00010 | Alt parcel: 02202000000100
Shelby,TN,Memphis,093106 D00040,,5965 SWAYING PINE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=093106 D00040 | Alt parcel: 0931060D000400
Shelby,TN,Memphis,021041  00033,,832 BREEDLOVE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=021041  00033 | Alt parcel: 02104100000330
Shelby,TN,Memphis,071027  00004,,4155 LEWEIR,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=071027  00004 | Alt parcel: 07102700000040
Shelby,TN,Memphis,013046  00041,,340 GASTON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=013046  00041 | Alt parcel: 01304600000410
Shelby,TN,Memphis,071052  00091,,0 HAISCH,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=071052  00091 | Alt parcel: 07105200000910
Shelby,TN,Memphis,042063  00045,,1462 STANDRIDGE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042063  00045 | Alt parcel: 04206300000450
Shelby,TN,Memphis,061039  00018,,2766 PARK,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=061039  00018 | Alt parcel: 06103900000180
Shelby,TN,Memphis,073041 G00030C,,3406 WINGATE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073041 G00030C | Alt parcel: 0730410G00030C
Shelby,TN,Memphis,031073  00024,,1837 WAVERLY,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=031073  00024 | Alt parcel: 03107300000240
Shelby,TN,Memphis,071039  00035,,2159 TOWNSEND,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=071039  00035 | Alt parcel: 07103900000350
Shelby,TN,Memphis,086001  00053,,3940 FRAYSER RALEIGH,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=086001  00053 | Alt parcel: 08600100000530
Shelby,TN,Memphis,041052  00116,,2152 LYON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041052  00116 | Alt parcel: 04105200001160
Shelby,TN,Memphis,035102  00012,,278 MUNFORD,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=035102  00012 | Alt parcel: 03510200000120
Shelby,TN,Memphis,045077  00038,,806 CARSON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=045077  00038 | Alt parcel: 04507700000380
Shelby,TN,Memphis,035062  00003,,253 W PERSON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=035062  00003 | Alt parcel: 03506200000030
Shelby,TN,Memphis,B0149E A00048,,7439 4TH,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=B0149E A00048 | Alt parcel: B0149E0A000480
Shelby,TN,Memphis,043028  00066,,0 ORR,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=043028  00066 | Alt parcel: 04302800000660
Shelby,TN,Memphis,091103  00040,,0 BERGEN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=091103  00040 | Alt parcel: 09110300000400
Shelby,TN,Memphis,050001  00003,,371 JOUBERT,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=050001  00003 | Alt parcel: 05000100000030
Shelby,TN,Memphis,D0134  L00023,,5283 BROKEN OAK,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=D0134  L00023 | Alt parcel: D013400L000230
Shelby,TN,Memphis,074037 H00157,,4880 WINCHESTER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00157 | Alt parcel: 0740370H001570
Shelby,TN,Memphis,073041 K00003,,3439 DUNGREEN,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073041 K00003 | Alt parcel: 0730410K000030
Shelby,TN,Memphis,027003  00025C,,0 WOODLAWN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=027003  00025C | Alt parcel: 0270030000025C
Shelby,TN,Memphis,075087  00189,,3802 S LEECH,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075087  00189 | Alt parcel: 07508700001890
Shelby,TN,Memphis,026053  00021,,1389 SILVER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=026053  00021 | Alt parcel: 02605300000210
Shelby,TN,Memphis,041013  00038,,1420 DAVIS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041013  00038 | Alt parcel: 04101300000380
Shelby,TN,Memphis,041020  00072,,1769 GREENVIEW,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041020  00072 | Alt parcel: 04102000000720
Shelby,TN,Memphis,059033  00015,,2275 SCAPER,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059033  00015 | Alt parcel: 05903300000150
Shelby,TN,Memphis,038026  00027,,3314 E HARDIN,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=038026  00027 | Alt parcel: 03802600000270
Shelby,TN,Memphis,072054  00020,,3125 WOODROW,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=072054  00020 | Alt parcel: 07205400000200
Shelby,TN,Memphis,053010  00007,,3849 GREY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=053010  00007 | Alt parcel: 05301000000070
Shelby,TN,Memphis,031094  00053,,1932 QUINN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=031094  00053 | Alt parcel: 03109400000530
Shelby,TN,Memphis,059089  00053,,3329 BARRON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059089  00053 | Alt parcel: 05908900000530
Shelby,TN,Memphis,075020  00025,,736 W FLYNN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075020  00025 | Alt parcel: 07502000000250
Shelby,TN,Memphis,042028  00012,,1347 LAMBERT,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042028  00012 | Alt parcel: 04202800000120
Shelby,TN,Memphis,026047  00042C,,1402 HEMLOCK,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=026047  00042C | Alt parcel: 0260470000042C
Shelby,TN,Memphis,074037 H00014,,3504 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00014 | Alt parcel: 0740370H000140
Shelby,TN,Memphis,013050  00004,,313 E MCLEMORE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=013050  00004 | Alt parcel: 01305000000040
Shelby,TN,Memphis,025070  00021,,830 S PARKWAY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025070  00021 | Alt parcel: 02507000000210
Shelby,TN,Memphis,072047 A00027,,2320 MAPLEHURST,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=072047 A00027 | Alt parcel: 0720470A000270
Shelby,TN,Memphis,049069  00001,,2232 PINE HILL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=049069  00001 | Alt parcel: 04906900000010
Shelby,TN,Memphis,073008  00009,,3875 HOLMAN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073008  00009 | Alt parcel: 07300800000090
Shelby,TN,Memphis,025064  00013,,1381 S ORLEANS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025064  00013 | Alt parcel: 02506400000130
Shelby,TN,Memphis,047020  00080,,2237 MALONE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=047020  00080 | Alt parcel: 04702000000800
Shelby,TN,Memphis,060073  00002,,1421 KIMBALL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=060073  00002 | Alt parcel: 06007300000020
Shelby,TN,Memphis,C0233   00295,,0 GHOST CREEK,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=C0233   00295 | Alt parcel: C0233000002950
Shelby,TN,Memphis,050053  00022,,1899 BLAIR HUNT,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=050053  00022 | Alt parcel: 05005300000220
Shelby,TN,Memphis,093700  00544,,0 CRUMPLER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=093700  00544 | Alt parcel: 09370000005440
Shelby,TN,Memphis,M0115C A00011,,0 OLD RALEIGH-MILLINGTON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=M0115C A00011 | Alt parcel: M0115C0A000110
Shelby,TN,Memphis,074025  00011,,3439 STONE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074025  00011 | Alt parcel: 07402500000110
Shelby,TN,Memphis,045085  00005,,3209 CHOCTAW,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=045085  00005 | Alt parcel: 04508500000050
Shelby,TN,Memphis,M0106   00176,,9330 HWY 51 N,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=M0106   00176 | Alt parcel: M0106000001760
Shelby,TN,Memphis,B0157J A00039,,3104 MARY ELIZABETH,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=B0157J A00039 | Alt parcel: B0157J0A000390
Shelby,TN,Memphis,D0242   00449,,4090 STANSELL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=D0242   00449 | Alt parcel: D0242000004490
Shelby,TN,Memphis,021107  00041,,788 N CLAYBROOK,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=021107  00041 | Alt parcel: 02110700000410
Shelby,TN,Memphis,059075  00016,,945 MOUNT VERNON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059075  00016 | Alt parcel: 05907500000160
Shelby,TN,Memphis,043075  00036,,1394 NATIONAL,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=043075  00036 | Alt parcel: 04307500000360
Shelby,TN,Memphis,034026  00039,,1533 MCMILLAN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=034026  00039 | Alt parcel: 03402600000390
Shelby,TN,Memphis,038039  00014,,3467 BOWEN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=038039  00014 | Alt parcel: 03803900000140
Shelby,TN,Memphis,036009  00014,,795 GARLAND,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=036009  00014 | Alt parcel: 03600900000140
Shelby,TN,Memphis,026070  00005,,1277 EDITH,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=026070  00005 | Alt parcel: 02607000000050
Shelby,TN,Memphis,049070  00011,,2235 PINE HILL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=049070  00011 | Alt parcel: 04907000000110
Shelby,TN,Memphis,073041 G00021,,3387 WINGATE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073041 G00021 | Alt parcel: 0730410G000210
Shelby,TN,Memphis,058087  00024,,1595 ECHLES,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=058087  00024 | Alt parcel: 05808700000240
Shelby,TN,Memphis,074037 H00109,,3542 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00109 | Alt parcel: 0740370H001090
Shelby,TN,Memphis,074034 D00096,,3660 OUTLAND,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074034 D00096 | Alt parcel: 0740340D000960
Shelby,TN,Memphis,026024  00010,,1192 ENGLEWOOD,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=026024  00010 | Alt parcel: 02602400000100
Shelby,TN,Memphis,013047  00016,,405 GASTON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=013047  00016 | Alt parcel: 01304700000160
Shelby,TN,Memphis,093623 B00137,,4518 KNOTTY OAKS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=093623 B00137 | Alt parcel: 0936230B001370
Shelby,TN,Memphis,027010  00040,,998 N MANASSAS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=027010  00040 | Alt parcel: 02701000000400
Shelby,TN,Memphis,049055  00006,,591 E DAVANT,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=049055  00006 | Alt parcel: 04905500000060
Shelby,TN,Memphis,074037 H00057,,3518 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00057 | Alt parcel: 0740370H000570
Shelby,TN,Memphis,075039  00042,,910 W MITCHELL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075039  00042 | Alt parcel: 07503900000420
Shelby,TN,Memphis,053077  00012,,4168 LEROY,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=053077  00012 | Alt parcel: 05307700000120
Shelby,TN,Memphis,047058  00008,,2588 MALONE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=047058  00008 | Alt parcel: 04705800000080
Shelby,TN,Memphis,050013  00034,,2139 S BENFORD,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=050013  00034 | Alt parcel: 05001300000340
Shelby,TN,Memphis,066006  00005,,1723 CHERRY,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=066006  00005 | Alt parcel: 06600600000050
Shelby,TN,Memphis,061036  00032,,2762 ENTERPRISE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=061036  00032 | Alt parcel: 06103600000320
Shelby,TN,Memphis,093418 A00027,,5507 WINCHESTER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=093418 A00027 | Alt parcel: 0934180A000270
Shelby,TN,Memphis,044013  00055,,146 EASTVIEW,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=044013  00055 | Alt parcel: 04401300000550
Shelby,TN,Memphis,096507 A00063,,8404 KIMBERLY ROSE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=096507 A00063 | Alt parcel: 0965070A000630
